row_id,content_id,title,content_type,genre,original_language,release_date,report_month,country,region,available_globally,subscription_tier,primary_device,runtime_minutes,season_count,episode_count,views,hours_viewed,completion_rate,user_rating,estimated_revenue_usd,title_age_months
7765,SW0099,Electric Code,Movie,Comedy,Spanish,2025-04-16,2026-03-01,United Kingdom,Europe,False,Standard,Smart Tv,110,0,1,8919,11951,0.731,6.7,109.99,11
7768,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2026-04-01,Germany,Europe,True,Premium,Web,29,2,10,143267,542651,0.784,7.2,2383.57,19
7769,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2026-01-01,United States,North America,True,Premium,Mobile,29,2,10,127873,388922,0.629,7.9,1883.78,16
7770,SW0027,Golden Harbor,Movie,Comedy,English,2023-06-25,2025-10-01,Mexico,Latin America,True,Premium,Mobile,90,0,1,23806,26636,0.746,7.2,415.92,28
7771,SW0110,Infinite Road,Movie,Animation,Japanese,2024-06-05,2025-08-01,South Korea,Asia,True,Premium,Smart Tv,130,0,1,19720,32437,0.759,6.7,292.22,14
7772,SW0137,Infinite Echo 137,Series,Drama,English,2023-03-01,2026-05-01,United Kingdom,Europe,True,Standard,Mobile,55,1,7,15737,91548,0.907,7.5,199.83,38
7773,SW0117,Broken Road 117,Series,Drama,English,2023-05-21,2025-04-01,South Africa,Africa,True,Premium,Mobile,23,4,8,19443,40717,0.683,7.3,284.29,23
7775,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2025-06-01,South Korea,Asia,True,Standard,Game Console,50,4,7,66475,301716,0.778,6.8,737.98,33
7779,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2025-09-01,India,Asia,True,Standard,Mobile,140,0,1,61898,114031,0.79,7.3,722.26,38
7780,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2025-03-01,Nigeria,Africa,False,Ad-Supported,Smart Tv,39,2,8,19267,82037,0.819,7.6,356.95,27
7781,SW0079,Northern Promise 79,Movie,Sci-Fi,English,2025-09-11,2026-06-01,Brazil,Latin America,False,Premium,Smart Tv,105,0,1,35315,49843,0.807,8.0,561.36,9
7782,SW0137,Infinite Echo 137,Series,Drama,English,2023-03-01,2025-01-01,United States,North America,True,Ad-Supported,Tablet,55,1,7,21065,81852,0.606,6.4,348.18,22
7783,SW0168,Northern Kingdom,Movie,Thriller,Japanese,2023-11-24,2026-04-01,India,Asia,True,Ad-Supported,Smart Tv,140,0,1,24453,41758,0.732,8.0,407.74,29
7784,SW0158,Golden Code 158,Series,Drama,Spanish,2025-04-05,2026-03-01,Canada,North America,True,Standard,Mobile,35,1,8,51485,193360,0.805,6.9,582.03,11
7785,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-04-01,Mexico,Latin America,True,Standard,Smart Tv,83,0,1,40893,40712,0.72,7.7,460.7,17
7786,SW0115,Broken Pulse 115,Series,Drama,Spanish,2025-04-26,2025-09-01,Australia,Oceania,True,Standard,Web,48,4,7,62686,278049,0.792,6.8,757.77,5
7787,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2025-01-01,Mexico,Latin America,False,Premium,Smart Tv,39,2,8,51121,161396,0.607,7.7,892.64,25
7788,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2025-03-01,India,Asia,True,Premium,Tablet,140,0,1,91936,148187,0.691,8.1,1426.72,32
7789,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2026-05-01,United Kingdom,Europe,False,Ad-Supported,Smart Tv,62,1,10,15368,115302,0.726,7.4,272.71,31
7790,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2025-01-01,United States,North America,True,Standard,Smart Tv,112,0,1,77926,101144,0.695,7.5,895.71,28
7791,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2025-05-01,South Africa,Africa,True,Ad-Supported,Smart Tv,50,4,7,14923,74322,0.854,7.0,280.11,32
7792,SW0131,Midnight Crown,Series,Drama,English,2024-08-30,2025-09-01,Australia,Oceania,True,Ad-Supported,Game Console,28,2,11,45887,187351,0.795,7.0,813.14,13
7793,SW0130,Hidden Summer 130,Movie,Drama,English,2024-11-25,2026-06-01,India,Asia,True,Standard,Tablet,103,0,1,83683,114152,0.795,6.5,1027.35,19
7794,SW0131,Midnight Crown,Series,Drama,English,2024-08-30,2025-01-01,India,Asia,True,Standard,Mobile,28,2,11,60219,261057,0.845,7.9,768.25,5
7795,SW0017,Second Fire,Series,Documentary,Japanese,2022-02-01,2025-08-01,India,Asia,False,Standard,Smart Tv,24,3,7,32247,81295,0.9,6.9,383.98,42
7796,SW0003,Hidden Crown,Series,Documentary,English,2025-01-23,2025-02-01,Brazil,Latin America,True,Standard,Web,36,4,11,71966,426467,0.898,6.7,796.55,1
7797,SW0161,Midnight Crown 161,Movie,Action,Korean,2023-03-19,2025-07-01,United Kingdom,Europe,True,Standard,Mobile,101,0,1,9854,9017,0.544,7.4,122.72,28
7798,SW0014,Midnight Witness 14,Movie,Comedy,Spanish,2023-11-06,2026-03-01,Nigeria,Africa,True,Standard,Mobile,91,0,1,8754,7482,0.564,7.4,97.64,28
7799,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2025-12-01,United Kingdom,Europe,True,Ad-Supported,Mobile,112,0,1,172740,196844,0.61,8.2,2974.79,39
7800,SW0080,Wild Promise,Series,Drama,English,2022-07-04,2025-09-01,South Africa,Africa,True,Standard,Smart Tv,29,4,11,31387,124898,0.748,6.1,357.29,38
7801,SW0012,Broken Crown,Movie,Crime,French,2022-04-02,2025-03-01,Brazil,Latin America,True,Standard,Mobile,148,0,1,18135,29130,0.651,8.1,199.45,35
7802,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2025-06-01,India,Asia,False,Ad-Supported,Web,136,0,1,131017,201558,0.679,8.0,2586.12,10
7803,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2026-02-01,Nigeria,Africa,True,Premium,Game Console,83,0,1,63704,53879,0.611,7.8,1031.76,27
7804,SW0140,Midnight Code 140,Series,Romance,Hindi,2024-02-06,2025-09-01,United States,North America,True,Standard,Smart Tv,51,3,12,14237,122392,0.843,5.9,182.01,19
7805,SW0020,Hidden Pulse,Movie,Action,English,2024-03-08,2025-03-01,Spain,Europe,True,Ad-Supported,Tablet,99,0,1,90472,98359,0.659,6.8,1546.04,12
7806,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2025-10-01,Mexico,Latin America,True,Standard,Game Console,112,0,1,19943,35737,0.96,7.9,219.25,37
7807,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2026-02-01,Brazil,Latin America,False,Ad-Supported,Smart Tv,136,0,1,26480,37056,0.617,7.0,488.09,18
7809,SW0056,Midnight Summer 56,Movie,Action,German,2024-12-18,2025-06-01,South Korea,Asia,True,Standard,Web,139,0,1,23363,35978,0.665,7.4,286.72,6
7811,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2025-07-01,United Kingdom,Europe,True,Ad-Supported,Web,112,0,1,70210,115265,0.879,6.9,1231.36,34
7812,SW0057,Broken Fire,Movie,Crime,English,2022-12-03,2026-06-01,Nigeria,Africa,True,Premium,Mobile,114,0,1,26357,40000,0.799,6.4,435.11,42
7813,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-05-01,Canada,North America,True,Ad-Supported,Mobile,81,0,1,23473,20493,0.647,7.4,394.18,29
7814,SW0135,Silent Summer,Series,Action,English,2025-07-12,2025-08-01,Nigeria,Africa,True,Standard,Smart Tv,47,4,7,126395,631190,0.911,4.9,1429.96,1
7815,SW0055,Last Signal,Series,Action,Spanish,2025-11-18,2026-05-01,India,Asia,False,Ad-Supported,Smart Tv,59,2,8,67014,366125,0.695,8.0,1304.3,6
7816,SW0068,Hidden Kingdom,Series,Action,English,2025-10-01,2026-02-01,India,Asia,True,Ad-Supported,Tablet,40,1,9,61332,260852,0.709,7.0,1031.2,4
7817,SW0176,Electric Kingdom 176,Movie,Action,English,2023-03-18,2025-12-01,Japan,Asia,True,Standard,Web,119,0,1,80191,120092,0.755,6.8,931.59,33
7818,SW0046,Broken Code,Movie,Drama,English,2023-10-12,2025-09-01,Japan,Asia,True,Ad-Supported,Mobile,113,0,1,10969,11848,0.574,8.0,183.19,23
7819,SW0094,Northern Promise 94,Series,Drama,English,2022-04-07,2025-02-01,Nigeria,Africa,False,Standard,Smart Tv,55,2,11,68761,554467,0.8,6.1,884.27,34
7820,SW0137,Infinite Echo 137,Series,Drama,English,2023-03-01,2026-06-01,Nigeria,Africa,True,Premium,Smart Tv,55,1,7,5416,26369,0.759,7.5,93.37,39
7821,SW0027,Golden Harbor,Movie,Comedy,English,2023-06-25,2026-03-01,Australia,Oceania,True,Standard,Game Console,90,0,1,43854,57364,0.872,8.7,489.92,33
7822,SW0180,Second Summer 180,Movie,Comedy,English,2025-04-08,2026-02-01,Germany,Europe,False,Standard,Web,138,0,1,6088,10725,0.766,7.6,76.62,10
7823,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2025-10-01,South Korea,Asia,True,Standard,Smart Tv,131,0,1,97029,150814,0.712,7.9,1272.66,40
7825,SW0043,Broken Crown 43,Series,Comedy,Hindi,2023-09-28,2025-11-01,United States,North America,True,Standard,Mobile,53,4,9,27731,140472,0.637,7.4,344.77,26
7826,SW0035,Infinite Promise,Movie,Thriller,Hindi,2022-07-20,2025-06-01,United Kingdom,Europe,True,Ad-Supported,Game Console,130,0,1,6854,12249,0.825,6.5,113.1,35
7827,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2026-03-01,Mexico,Latin America,True,Standard,Smart Tv,106,0,1,56890,73812,0.734,8.5,697.15,10
7829,SW0031,Golden Code,Series,Thriller,Korean,2024-04-10,2026-03-01,Brazil,Latin America,False,Standard,Mobile,61,3,8,26402,136901,0.638,7.0,315.97,23
7830,SW0094,Northern Promise 94,Series,Drama,English,2022-04-07,2026-01-01,South Korea,Asia,False,Ad-Supported,Mobile,55,2,11,49265,394482,0.794,6.8,891.49,45
7831,SW0102,Hidden Pulse 102,Movie,Drama,Japanese,2023-10-10,2026-04-01,Mexico,Latin America,True,Standard,Mobile,87,0,1,18034,17865,0.683,6.9,197.36,30
7832,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2025-10-01,United States,North America,True,Ad-Supported,Game Console,140,0,1,105615,176828,0.718,8.1,1958.31,39
7833,SW0151,Second Signal 151,Movie,Action,Spanish,2024-04-23,2026-05-01,Nigeria,Africa,False,Ad-Supported,Smart Tv,114,0,1,14452,13331,0.486,7.6,244.25,25
7834,SW0112,Silent Code,Movie,Thriller,English,2022-12-24,2025-01-01,Spain,Europe,False,Ad-Supported,Smart Tv,123,0,1,20098,32035,0.778,7.4,363.16,25
7835,SW0108,Northern Summer 108,Series,Action,Spanish,2023-08-12,2026-05-01,United Kingdom,Europe,False,Standard,Smart Tv,55,1,11,39031,328802,0.835,7.4,475.47,33
7836,SW0026,Broken Signal,Series,Documentary,Spanish,2024-06-05,2025-04-01,United Kingdom,Europe,True,Standard,Mobile,43,1,9,35043,157459,0.697,6.7,401.8,10
7837,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2026-06-01,Japan,Asia,False,Ad-Supported,Smart Tv,39,2,8,30708,118954,0.745,6.3,513.57,42
7838,SW0080,Wild Promise,Series,Drama,English,2022-07-04,2025-02-01,Mexico,Latin America,True,Standard,Game Console,29,4,11,12348,43519,0.663,6.6,138.25,31
7839,SW0103,Wild Crown 103,Series,Drama,Hindi,2022-11-28,2026-04-01,United States,North America,True,Ad-Supported,Tablet,31,4,10,62799,248361,0.765,6.6,1111.65,41
7840,SW0012,Broken Crown,Movie,Crime,French,2022-04-02,2025-08-01,Australia,Oceania,True,Standard,Mobile,148,0,1,29396,50443,0.696,8.3,366.58,40
7841,SW0145,Last Road 145,Series,Comedy,Korean,2024-10-31,2026-06-01,Japan,Asia,False,Standard,Tablet,46,1,8,23086,117154,0.827,5.6,285.73,20
7842,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2025-11-01,Mexico,Latin America,True,Premium,Web,50,4,7,213381,1194933,0.96,7.5,3092.41,38
7843,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2025-09-01,Australia,Oceania,False,Premium,Mobile,39,2,8,32249,113148,0.675,7.7,544.69,33
7844,SW0004,Last Kingdom,Movie,Thriller,English,2024-11-13,2026-04-01,India,Asia,True,Ad-Supported,Web,113,0,1,26068,27907,0.568,6.9,430.88,17
7845,SW0015,Hidden Witness 15,Movie,Comedy,Korean,2025-09-21,2026-05-01,Japan,Asia,True,Premium,Smart Tv,113,0,1,53409,91895,0.914,6.9,800.41,8
7846,SW0035,Infinite Promise,Movie,Thriller,Hindi,2022-07-20,2026-06-01,Nigeria,Africa,True,Standard,Web,130,0,1,4496,8018,0.823,8.2,50.54,47
7847,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2025-11-01,South Africa,Africa,True,Standard,Game Console,131,0,1,55054,113702,0.946,7.3,689.49,41
7848,SW0083,Silent Witness 83,Movie,Thriller,English,2024-06-20,2025-12-01,Mexico,Latin America,True,Premium,Mobile,85,0,1,11703,11530,0.695,7.5,191.34,18
7849,SW0125,Second Signal,Movie,Drama,English,2022-10-27,2026-04-01,India,Asia,False,Standard,Smart Tv,133,0,1,35693,67312,0.851,7.3,444.79,42
7850,SW0077,Crimson Echo 77,Series,Animation,English,2022-01-06,2026-04-01,United States,North America,True,Standard,Web,29,2,7,28950,57156,0.584,8.4,318.04,51
7851,SW0093,Northern Summer 93,Movie,Thriller,Korean,2025-04-26,2026-06-01,India,Asia,True,Standard,Mobile,84,0,1,39035,29909,0.547,5.7,472.84,14
7853,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2026-05-01,France,Europe,True,Standard,Smart Tv,112,0,1,133763,239703,0.96,8.6,1695.55,44
7854,SW0176,Electric Kingdom 176,Movie,Action,English,2023-03-18,2025-12-01,Japan,Asia,True,Standard,Game Console,119,0,1,26538,36032,0.685,7.4,336.05,33
7855,SW0149,Golden Witness,Movie,Action,English,2023-12-26,2026-01-01,South Korea,Asia,True,Ad-Supported,Mobile,134,0,1,16772,21558,0.576,6.9,310.33,25
7856,SW0008,Northern Pulse,Movie,Action,English,2024-02-02,2025-03-01,Mexico,Latin America,True,Standard,Mobile,79,0,1,18767,19406,0.785,5.8,205.97,13
7857,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2025-08-01,Spain,Europe,True,Standard,Tablet,93,0,1,82733,71040,0.554,7.7,936.66,42
7859,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2026-04-01,Germany,Europe,False,Standard,Smart Tv,137,0,1,140524,244919,0.763,8.0,1713.72,4
7860,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2025-01-01,United States,North America,False,Standard,Smart Tv,39,2,8,38920,176746,0.873,7.2,504.32,25
7861,SW0075,Midnight Fire 75,Series,Thriller,Spanish,2023-09-14,2026-01-01,Japan,Asia,True,Standard,Tablet,39,4,11,12888,71749,0.779,6.9,150.46,28
7862,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2025-05-01,South Africa,Africa,True,Premium,Mobile,140,0,1,59810,98356,0.705,7.6,899.17,34
7863,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2025-04-01,United Kingdom,Europe,True,Standard,Game Console,140,0,1,74395,107540,0.62,6.7,977.49,33
7864,SW0125,Second Signal,Movie,Drama,English,2022-10-27,2026-05-01,Germany,Europe,False,Ad-Supported,Smart Tv,133,0,1,13799,25462,0.832,6.7,224.02,43
7866,SW0050,Northern Harbor,Series,Animation,German,2022-04-09,2025-11-01,United Kingdom,Europe,False,Ad-Supported,Mobile,42,3,9,44763,167645,0.594,6.3,848.88,43
7867,SW0135,Silent Summer,Series,Action,English,2025-07-12,2026-02-01,Spain,Europe,True,Standard,Mobile,47,4,7,60885,219227,0.657,7.6,743.13,7
7868,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2026-02-01,South Korea,Asia,True,Standard,Mobile,81,0,1,81657,66297,0.601,7.5,1025.95,38
7869,SW0008,Northern Pulse,Movie,Action,English,2024-02-02,2025-09-01,India,Asia,True,Standard,Web,79,0,1,10362,5073,0.372,6.6,119.93,19
7870,SW0056,Midnight Summer 56,Movie,Action,German,2024-12-18,2025-02-01,Japan,Asia,True,Standard,Web,139,0,1,72572,141559,0.842,6.7,940.37,2
7871,SW0121,Infinite Pulse,Series,Romance,French,2024-01-02,2025-11-01,Canada,North America,True,Standard,Mobile,24,3,12,7925,34548,0.908,6.9,103.1,22
7872,SW0144,Midnight Road 144,Movie,Comedy,Portuguese,2025-08-04,2025-12-01,Germany,Europe,True,Standard,Smart Tv,140,0,1,54841,110923,0.867,7.5,610.31,4
7873,SW0105,Hidden Witness 105,Series,Animation,Spanish,2024-06-23,2026-03-01,Japan,Asia,True,Premium,Smart Tv,23,2,10,27245,75745,0.725,7.4,420.53,21
7874,SW0110,Infinite Road,Movie,Animation,Japanese,2024-06-05,2026-06-01,United Kingdom,Europe,True,Standard,Smart Tv,130,0,1,24635,41168,0.771,8.5,290.69,24
7875,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-03-01,Japan,Asia,True,Ad-Supported,Web,81,0,1,25285,30308,0.888,7.6,414.39,27
7876,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2025-08-01,United States,North America,True,Standard,Smart Tv,106,0,1,269468,451464,0.948,8.3,3245.54,3
7877,SW0073,Crimson Signal,Series,Action,English,2025-03-03,2026-01-01,Brazil,Latin America,True,Standard,Web,37,3,10,157609,699736,0.72,8.1,1814.6,10
7878,SW0078,Second Echo,Movie,Drama,Hindi,2024-09-14,2025-03-01,France,Europe,True,Ad-Supported,Smart Tv,94,0,1,16032,21606,0.86,7.8,282.11,6
7880,SW0158,Golden Code 158,Series,Drama,Spanish,2025-04-05,2026-01-01,South Korea,Asia,True,Ad-Supported,Smart Tv,35,1,8,46769,133074,0.61,7.0,881.54,9
7881,SW0151,Second Signal 151,Movie,Action,Spanish,2024-04-23,2025-09-01,France,Europe,False,Standard,Tablet,114,0,1,66273,99209,0.788,6.8,827.87,17
7882,SW0015,Hidden Witness 15,Movie,Comedy,Korean,2025-09-21,2026-02-01,United States,North America,True,Standard,Smart Tv,113,0,1,43056,46935,0.579,7.9,487.81,5
7883,SW0051,Infinite Echo 51,Series,Comedy,Korean,2022-03-05,2025-03-01,France,Europe,True,Standard,Smart Tv,59,4,6,8530,36679,0.729,6.5,108.49,36
7884,SW0099,Electric Code,Movie,Comedy,Spanish,2025-04-16,2026-02-01,Brazil,Latin America,False,Premium,Web,110,0,1,16584,25325,0.833,6.9,238.85,10
7885,SW0103,Wild Crown 103,Series,Drama,Hindi,2022-11-28,2025-02-01,Australia,Oceania,True,Ad-Supported,Game Console,31,4,10,26478,89651,0.655,8.4,440.93,27
7888,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2026-05-01,Nigeria,Africa,True,Standard,Web,50,4,7,76532,389458,0.872,7.1,946.04,44
7889,SW0027,Golden Harbor,Movie,Comedy,English,2023-06-25,2026-06-01,Germany,Europe,True,Standard,Mobile,90,0,1,46413,48408,0.695,7.0,587.44,36
7890,SW0077,Crimson Echo 77,Series,Animation,English,2022-01-06,2025-07-01,India,Asia,True,Ad-Supported,Mobile,29,2,7,38870,105518,0.802,8.0,642.37,42
7891,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-11-01,Mexico,Latin America,True,Ad-Supported,Smart Tv,81,0,1,52130,45470,0.646,7.3,945.48,35
7892,SW0137,Infinite Echo 137,Series,Drama,English,2023-03-01,2025-12-01,Nigeria,Africa,True,Ad-Supported,Smart Tv,55,1,7,31353,159154,0.791,6.9,583.79,33
7894,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-11-01,South Korea,Asia,True,Standard,Mobile,83,0,1,134014,122991,0.663,8.4,1603.79,24
7895,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-10-01,United States,North America,True,Premium,Mobile,83,0,1,238003,178179,0.541,6.9,3732.18,23
7896,SW0168,Northern Kingdom,Movie,Thriller,Japanese,2023-11-24,2025-06-01,Brazil,Latin America,True,Premium,Smart Tv,140,0,1,21568,31181,0.62,5.7,340.4,19
7897,SW0106,Broken Signal 106,Movie,Comedy,Japanese,2023-07-22,2025-10-01,South Korea,Asia,True,Ad-Supported,Tablet,108,0,1,24511,21992,0.498,7.1,441.47,27
7898,SW0105,Hidden Witness 105,Series,Animation,Spanish,2024-06-23,2025-12-01,Germany,Europe,True,Premium,Mobile,23,2,10,13977,36082,0.673,7.9,207.32,18
7900,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2026-04-01,South Korea,Asia,True,Ad-Supported,Web,131,0,1,32124,64070,0.914,9.4,549.42,46
7901,SW0120,Hidden Witness 120,Series,Documentary,English,2025-04-30,2026-06-01,Brazil,Latin America,True,Standard,Smart Tv,40,4,12,43852,336783,0.96,6.6,483.86,14
7902,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2025-11-01,Japan,Asia,True,Ad-Supported,Web,140,0,1,107942,140521,0.558,7.5,1852.16,40
7903,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2026-05-01,United States,North America,True,Standard,Mobile,81,0,1,51345,55492,0.801,7.9,645.35,41
7904,SW0163,Midnight Fire 163,Series,Animation,English,2025-10-14,2025-12-01,France,Europe,False,Standard,Smart Tv,55,4,9,57682,379071,0.797,7.6,694.79,2
7905,SW0080,Wild Promise,Series,Drama,English,2022-07-04,2025-08-01,Germany,Europe,True,Ad-Supported,Smart Tv,29,4,11,20649,86275,0.786,7.0,394.65,37
7906,SW0142,Wild Promise 142,Movie,Crime,English,2023-06-22,2025-10-01,Canada,North America,False,Ad-Supported,Smart Tv,143,0,1,23424,44003,0.788,7.1,414.9,28
7907,SW0004,Last Kingdom,Movie,Thriller,English,2024-11-13,2025-08-01,India,Asia,True,Standard,Smart Tv,113,0,1,22496,24015,0.567,6.9,248.48,9
7908,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2025-07-01,India,Asia,False,Ad-Supported,Web,39,2,8,61244,272107,0.854,7.7,1082.26,31
7909,SW0019,Wild Echo,Series,Crime,English,2025-07-29,2026-01-01,Canada,North America,False,Standard,Smart Tv,26,2,11,77201,279003,0.758,7.9,835.33,6
7910,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2026-02-01,South Korea,Asia,False,Premium,Web,136,0,1,51085,62752,0.542,7.4,778.64,18
7911,SW0036,Midnight Summer,Movie,Drama,French,2024-06-23,2025-10-01,United States,North America,False,Standard,Mobile,79,0,1,106153,86669,0.62,7.0,1226.2,16
7912,SW0057,Broken Fire,Movie,Crime,English,2022-12-03,2025-08-01,United Kingdom,Europe,True,Ad-Supported,Smart Tv,114,0,1,92720,119156,0.676,8.4,1632.43,32
7913,SW0035,Infinite Promise,Movie,Thriller,Hindi,2022-07-20,2026-01-01,United Kingdom,Europe,True,Ad-Supported,Game Console,130,0,1,10360,20416,0.91,6.6,180.57,42
7915,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-05-01,United States,North America,True,Ad-Supported,Smart Tv,83,0,1,252656,200235,0.573,8.1,4616.27,18
7916,SW0117,Broken Road 117,Series,Drama,English,2023-05-21,2025-07-01,Nigeria,Africa,True,Ad-Supported,Mobile,23,4,8,9745,21974,0.735,7.3,162.34,26
7917,SW0162,Golden Witness 162,Movie,Crime,Japanese,2022-06-02,2025-02-01,Canada,North America,False,Standard,Smart Tv,114,0,1,43856,43588,0.523,7.0,482.05,32
7918,SW0072,Northern Witness,Movie,Thriller,Spanish,2023-12-24,2026-02-01,United Kingdom,Europe,True,Standard,Smart Tv,98,0,1,2977,2931,0.603,5.3,39.16,26
7919,SW0121,Infinite Pulse,Series,Romance,French,2024-01-02,2025-03-01,Spain,Europe,True,Ad-Supported,Smart Tv,24,3,12,4608,17152,0.776,6.1,84.03,14
7920,SW0049,Hidden Road,Series,Thriller,Hindi,2024-09-30,2026-04-01,Canada,North America,True,Premium,Web,40,2,9,26715,139314,0.869,6.5,438.65,19
7922,SW0110,Infinite Road,Movie,Animation,Japanese,2024-06-05,2026-06-01,India,Asia,True,Premium,Mobile,130,0,1,64413,112390,0.805,7.0,1069.36,24
7923,SW0087,Silent Signal,Series,Animation,Spanish,2022-03-14,2025-08-01,Nigeria,Africa,False,Standard,Mobile,26,1,7,26583,59716,0.741,6.8,311.08,41
7924,SW0019,Wild Echo,Series,Crime,English,2025-07-29,2025-12-01,France,Europe,False,Ad-Supported,Mobile,26,2,11,84903,302875,0.748,7.0,1511.71,5
