row_id,content_id,title,content_type,genre,original_language,release_date,report_month,country,region,available_globally,subscription_tier,primary_device,runtime_minutes,season_count,episode_count,views,hours_viewed,completion_rate,user_rating,estimated_revenue_usd
9619,SW0062,Last Signal 62,Movie,Thriller,Yoruba,2025-12-13,2025-08-01,Canada,North America,Yes,Ad-Supported,Smart TV,131,0,1,26625,51323,0.883,6.4,435.78
9620,SW0161,Midnight Crown 161,Movie,Action,Korean,2023-03-19,2026-05-01,United Kingdom,Europe,Yes,Premium,Web,101,0,1,18144,20210,0.662,7.1,319.29
9621,SW0103,Wild Crown 103,Series,Drama,Hindi,2022-11-28,2025-02-01,France,Europe,Yes,Ad-Supported,Mobile,31,4,10,25691,79605,0.6,7.1,468.43
9622,SW0113,Northern Witness 113,Movie,Drama,Spanish,2025-10-28,2026-02-01,Germany,Europe,Yes,Premium,Mobile,103,0,1,247092,255454,0.602,6.3,4208.95
9623,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2025-02-01,South Korea,Asia,Yes,Ad-Supported,Mobile,50,4,7,116599,550471,0.809,8.8,1992.0
9624,SW0129,Midnight Promise 129,Movie,Drama,English,2024-11-24,2026-03-01,Brazil,Latin America,Yes,Standard,Web,134,0,1,109642,183867,0.751,8.1,1190.29
9625,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2025-10-01,Mexico,Latin America,No,Standard,Web,62,1,10,56982,394981,0.671,7.6,686.08
9626,SW0077,Crimson Echo 77,Series,Animation,English,2022-01-06,2026-06-01,United Kingdom,Europe,Yes,Standard,Smart TV,29,2,7,29421,62962,0.633,7.4,339.03
9627,SW0142,Wild Promise 142,Movie,Crime,English,2023-06-22,2025-05-01,Mexico,Latin America,No,Ad-Supported,Smart TV,143,0,1,14080,25606,0.763,7.6,263.13
9628,SW0112,Silent Code,Movie,Thriller,English,2022-12-24,2025-11-01,India,Asia,No,Standard,Mobile,123,0,1,91794,103627,0.551,7.6,1016.22
9629,SW0007,Broken Witness,Series,Thriller,Korean,2023-03-06,2026-02-01,Australia,Oceania,No,Standard,Web,35,1,8,6840,26045,0.816,6.7,76.93
9630,SW0105,Hidden Witness 105,Series,Animation,Spanish,2024-06-23,2025-02-01,Canada,North America,Yes,Ad-Supported,Tablet,23,2,10,33362,89196,0.697,6.0,595.59
9631,SW0164,Electric Witness,Movie,Crime,Korean,2022-02-16,2026-03-01,South Korea,Asia,Yes,Standard,Smart TV,113,0,1,8184,12744,0.827,7.2,101.1
9632,SW0134,Midnight Crown 134,Movie,Comedy,English,2022-11-04,2026-04-01,France,Europe,Yes,Ad-Supported,Tablet,136,0,1,27727,47975,0.763,6.9,540.49
9633,SW0137,Infinite Echo 137,Series,Drama,English,2023-03-01,2025-03-01,Mexico,Latin America,Yes,Ad-Supported,Smart TV,55,1,7,14662,70889,0.753,7.0,274.13
9634,SW0031,Golden Code,Series,Thriller,Korean,2024-04-10,2025-09-01,Brazil,Latin America,No,Ad-Supported,Mobile,61,3,8,67035,344844,0.632,5.2,1245.86
9635,SW0077,Crimson Echo 77,Series,Animation,English,2022-01-06,2025-06-01,Australia,Oceania,Yes,Standard,Smart TV,29,2,7,35705,89263,0.739,8.1,450.26
9636,SW0087,Silent Signal,Series,Animation,Spanish,2022-03-14,2025-12-01,United States,North America,No,Standard,Smart TV,26,1,7,56623,122171,0.711,8.4,742.39
9637,SW0093,Northern Summer 93,Movie,Thriller,Korean,2025-04-26,2025-08-01,Mexico,Latin America,Yes,Standard,Game Console,84,0,1,16418,20645,,6.5,201.02
9638,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2025-09-01,Canada,North America,Yes,Standard,Game Console,140,0,1,40460,75374,0.798,7.4,462.61
9639,SW0158,Golden Code 158,Series,Drama,Spanish,2025-04-05,2026-06-01,India,Asia,Yes,Standard,Smart TV,35,1,8,97325,299024,0.658,7.7,1104.4
9640,SW0013,Silent Road,Series,Romance,Korean,2024-12-31,2025-08-01,Japan,Asia,Yes,Standard,Smart TV,35,2,12,22086,105384,0.682,6.6,267.31
9641,SW0086,Second Echo 86,Movie,Romance,Japanese,2024-09-20,2025-08-01,United States,North America,No,Standard,Game Console,109,0,1,101795,126774,0.686,5.7,1227.33
9642,SW0082,Electric Fire 82,Series,Romance,English,2024-11-25,2026-01-01,Nigeria,Africa,No,Ad-Supported,Mobile,40,2,11,1408,7964,0.771,7.1,23.45
9643,SW0157,Northern Crown,Movie,Romance,French,2025-08-09,2025-07-01,France,Europe,Yes,Standard,Web,142,0,1,89052,154166,0.731,6.0,1057.82
9644,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2025-03-01,Mexico,Latin America,Yes,Premium,Mobile,89,0,1,17230,19780,0.774,6.6,251.72
9645,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2026-01-01,France,Europe,No,Premium,Mobile,62,1,10,18332,128370,0.678,7.2,274.38
9646,SW0180,Second Summer 180,Movie,Comedy,English,2025-04-08,2025-03-01,South Korea,Asia,No,Ad-Supported,Smart TV,138,0,1,87563,114980,0.571,7.4,1445.53
9647,SW0012,Broken Crown,Movie,Crime,French,2022-04-02,2026-02-01,Brazil,Latin America,Yes,Standard,Web,148,0,1,16596,22846,0.558,5.5,184.43
9648,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2026-05-01,United States,North America,No,Standard,Smart TV,39,2,8,42166,144570,0.659,8.7,526.6
9649,SW0078,Second Echo,Movie,Drama,Hindi,2024-09-14,2025-06-01,India,Asia,Yes,Ad-Supported,Mobile,94,0,1,111240,121842,0.699,6.9,1893.7
9650,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2025-04-01,Japan,Asia,No,Standard,Game Console,36,4,6,52365,135804,0.72,6.9,657.19
9651,SW0108,Northern Summer 108,Series,Action,Spanish,2023-08-12,2025-10-01,South Korea,Asia,No,Ad-Supported,Web,55,1,11,35252,235602,0.663,7.0,613.68
9652,SW0165,Hidden Signal,Movie,Action,Spanish,2022-07-23,2025-05-01,Australia,Oceania,No,Ad-Supported,Game Console,98,0,1,1172,1129,0.59,6.0,19.02
9653,SW0025,Midnight Road,Movie,Drama,English,2025-11-30,2026-03-01,Japan,Asia,Yes,Standard,Mobile,110,0,1,48631,60638,0.68,7.6,572.34
9654,SW0100,Silent Crown,Movie,Drama,English,2023-02-27,2025-05-01,Nigeria,Africa,No,Ad-Supported,Game Console,90,0,1,4565,4568,0.667,8.1,82.6
9655,SW0132,Electric Summer 132,Series,Animation,Korean,2024-04-22,2026-01-01,Brazil,Latin America,Yes,Ad-Supported,Mobile,43,2,10,29572,133924,0.632,7.0,579.74
9656,SW0056,Midnight Summer 56,Movie,Action,German,2024-12-18,2025-01-01,India,Asia,Yes,Ad-Supported,Smart TV,139,0,1,129107,249438,0.834,7.1,2389.28
9657,SW0143,Midnight Pulse,Series,Action,Korean,2025-07-10,2025-09-01,Mexico,Latin America,No,Ad-Supported,Smart TV,57,1,10,53651,489297,0.96,7.3,906.21
9658,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2026-04-01,Canada,North America,Yes,Standard,Mobile,93,0,1,65506,70046,0.69,7.3,792.34
9659,SW0027,Golden Harbor,Movie,Comedy,English,2023-06-25,2026-02-01,United Kingdom,Europe,Yes,Standard,Smart TV,90,0,1,41178,55795,0.903,7.2,526.85
9660,SW0105,Hidden Witness 105,Series,Animation,Spanish,2024-06-23,2026-04-01,Canada,North America,Yes,Standard,Smart TV,23,2,10,8908,25478,0.746,7.4,116.35
9661,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2025-09-01,Japan,Asia,Yes,Premium,Mobile,29,2,10,22699,76623,0.698,8.2,343.3
9662,SW0162,Golden Witness 162,Movie,Crime,Japanese,2022-06-02,2026-03-01,Brazil,Latin America,No,Ad-Supported,Web,114,0,1,9366,11525,0.648,7.6,160.77
9663,SW0052,Golden Echo,Series,Romance,English,2022-10-05,2026-02-01,Nigeria,Africa,No,Ad-Supported,Mobile,61,3,11,1818,16604,0.817,6.5,32.14
9664,SW0117,Broken Road 117,Series,Drama,English,2023-05-21,2025-11-01,Canada,North America,Yes,Premium,Web,23,4,8,76815,132100,0.561,5.8,1235.99
9665,SW0115,Broken Pulse 115,Series,Drama,Spanish,2025-04-26,2025-12-01,Japan,Asia,Yes,Ad-Supported,Smart TV,48,4,7,39585,166964,0.753,7.4,649.51
9666,SW0132,Electric Summer 132,Series,Animation,Korean,2024-04-22,2025-04-01,Germany,Europe,Yes,Ad-Supported,Tablet,43,2,10,25002,128741,0.718,7.0,465.48
9667,SW0174,Electric Summer 174,Series,Animation,English,2025-11-21,2025-10-01,United States,North America,No,Standard,Mobile,31,3,7,29348,61835,0.583,6.5,321.85
9668,SW0026,Broken Signal,Series,Documentary,Spanish,2024-06-05,2025-04-01,Brazil,Latin America,Yes,Ad-Supported,Web,43,1,9,92071,523114,0.881,8.3,1772.98
9669,SW0103,Wild Crown 103,Series,Drama,Hindi,2022-11-28,2025-08-01,United States,North America,Yes,Standard,Web,31,4,10,190468,874399,0.889,7.6,2465.06
9670,SW0158,Golden Code 158,Series,Drama,Spanish,2025-04-05,2025-11-01,Canada,North America,Yes,Premium,Web,35,1,8,108353,416250,0.823,8.5,1770.16
9671,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-09-01,Mexico,Latin America,Yes,Premium,Web,81,0,1,83957,100747,0.889,7.5,1459.86
9672,SW0055,Last Signal,Series,Action,Spanish,2025-11-18,2025-01-01,Germany,Europe,No,Standard,Smart TV,59,2,8,104454,601248,0.732,7.6,1153.93
9673,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2025-04-01,Brazil,Latin America,No,Standard,Mobile,137,0,1,274523,322328,0.514,7.7,3470.48
9674,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-12-01,Spain,Europe,Yes,Ad-Supported,Mobile,81,0,1,65272,41294,0.469,6.6,1079.83
9675,SW0021,Midnight Echo,Movie,Documentary,Korean,2025-03-08,2025-08-01,India,Asia,Yes,Standard,Game Console,137,0,1,36514,76150,0.913,8.0,400.32
9676,SW0116,Hidden Kingdom 116,Movie,Comedy,German,2024-10-12,2026-04-01,Brazil,Latin America,Yes,Ad-Supported,Mobile,85,0,1,31407,32255,0.725,6.0,518.08
9677,SW0150,Broken Signal 150,Series,Drama,German,2025-03-01,2026-03-01,South Korea,Asia,Yes,Premium,Mobile,45,2,9,178243,931943,0.775,7.9,2765.64
9678,SW0176,Electric Kingdom 176,Movie,Action,English,2023-03-18,2025-10-01,South Korea,Asia,Yes,Ad-Supported,Tablet,119,0,1,30210,37851,0.632,6.7,504.0
9679,SW0016,Last Harbor,Series,Thriller,Portuguese,2022-04-30,2026-03-01,United States,North America,Yes,Standard,Smart TV,23,2,10,15217,32701,0.561,6.7,197.8
9680,SW0164,Electric Witness,Movie,Crime,Korean,2022-02-16,2025-01-01,Spain,Europe,Yes,Ad-Supported,Mobile,113,0,1,14168,17991,0.674,7.5,236.13
9681,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2025-08-01,United States,North America,Yes,Ad-Supported,Smart TV,29,2,10,198349,734732,0.766,7.0,3509.41
9682,SW0062,Last Signal 62,Movie,Thriller,Yoruba,2025-12-13,2025-01-01,Spain,Europe,Yes,Premium,Smart TV,131,0,1,205150,270241,0.603,6.6,3355.63
9683,SW0034,Broken Kingdom,Series,Comedy,French,2025-08-10,2025-01-01,Spain,Europe,Yes,Ad-Supported,Tablet,47,2,9,102161,555768,0.772,7.9,1795.51
9684,SW0027,Golden Harbor,Movie,Comedy,English,2023-06-25,2025-03-01,Brazil,Latin America,Yes,Premium,Mobile,90,0,1,38075,35925,0.629,7.2,572.79
9685,SW0161,Midnight Crown 161,Movie,Action,Korean,2023-03-19,2025-02-01,Australia,Oceania,Yes,Premium,Web,101,0,1,20924,24074,0.684,8.6,323.81
9686,SW0058,Broken Kingdom 58,Series,Crime,Hindi,2023-10-11,2025-10-01,South Korea,Asia,Yes,Premium,Smart TV,42,1,10,16619,79568,0.684,5.7,291.34
9687,SW0046,Broken Code,Movie,Drama,English,2023-10-12,2025-12-01,India,Asia,Yes,Ad-Supported,Mobile,113,0,1,22211,25490,0.609,7.6,439.2
9688,SW0090,Silent Promise,Series,Crime,English,2024-09-10,2025-05-01,Spain,Europe,No,Standard,Mobile,51,4,7,11360,50132,0.742,7.3,136.84
9689,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2025-12-01,United Kingdom,Europe,Yes,Standard,Smart TV,93,0,1,290211,333169,0.741,7.2,3267.07
9690,SW0015,Hidden Witness 15,Movie,Comedy,Korean,2025-09-21,2025-07-01,United States,North America,Yes,Standard,Tablet,113,0,1,402757,473971,0.625,6.9,5081.48
9691,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2025-03-01,India,Asia,Yes,Premium,Mobile,106,0,1,263073,364247,0.784,8.2,4329.37
9692,SW0142,Wild Promise 142,Movie,Crime,English,2023-06-22,2025-11-01,Spain,Europe,No,Standard,Mobile,143,0,1,8847,14984,0.711,6.6,115.45
9693,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2025-02-01,Germany,Europe,No,Ad-Supported,Smart TV,136,0,1,116132,170463,0.648,7.9,1950.87
9694,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2026-04-01,United States,North America,Yes,Premium,Mobile,81,0,1,89221,96001,0.797,7.0,1425.25
9695,SW0061,Midnight Fire,Series,Sci-Fi,Korean,2024-12-28,2025-02-01,India,Asia,Yes,Ad-Supported,Mobile,56,2,11,124981,1017873,0.793,6.6,2142.36
9696,SW0071,Hidden Echo,Movie,Drama,Spanish,2025-01-25,2025-09-01,Japan,Asia,No,Ad-Supported,Mobile,120,0,1,8966,13801,0.77,6.3,151.5
9697,SW0128,Midnight Kingdom 128,Movie,Animation,English,2022-02-19,2025-11-01,India,Asia,No,Ad-Supported,Mobile,141,0,1,57142,86597,0.645,6.2,1049.28
9698,SW0121,Infinite Pulse,Series,Romance,French,2024-01-02,2025-05-01,Australia,Oceania,Yes,Ad-Supported,Smart TV,24,3,12,14176,60569,,6.0,261.31
9699,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2026-03-01,South Africa,Africa,No,Ad-Supported,Mobile,137,0,1,152456,278407,0.8,9.0,2568.8
9700,SW0121,Infinite Pulse,Series,Romance,French,2024-01-02,2025-04-01,Mexico,Latin America,Yes,Ad-Supported,Tablet,24,3,12,11513,31407,0.568,7.8,206.76
9701,SW0098,Last Summer,Series,Animation,English,2023-11-06,2025-01-01,Australia,Oceania,Yes,Ad-Supported,Game Console,61,4,7,22762,124913,0.771,7.3,392.97
9702,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2026-02-01,United Kingdom,Europe,Yes,Standard,Web,50,4,7,68597,323711,0.809,7.6,830.67
9703,SW0047,Hidden Fire,Series,Sci-Fi,English,2023-11-26,2025-04-01,Nigeria,Africa,No,Ad-Supported,Mobile,36,1,6,6015,13414,0.619,5.9,97.68
9704,SW0030,Last Road,Movie,Sci-Fi,German,2023-09-01,2026-03-01,Brazil,Latin America,Yes,Standard,Mobile,140,0,1,7713,12648,0.703,7.2,89.43
9705,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2025-05-01,United Kingdom,Europe,No,Premium,Mobile,62,1,10,163524,952991,0.564,6.7,2669.18
9706,SW0091,Second Kingdom,Series,Action,English,2023-08-28,2025-06-01,Canada,North America,No,Standard,Smart TV,62,4,7,14887,85261,0.792,6.2,178.62
9707,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2025-12-01,Nigeria,Africa,No,Ad-Supported,Mobile,137,0,1,134868,198113,0.643,6.7,2528.63
9708,SW0001,Midnight Promise,Series,Animation,Portuguese,2025-07-10,2026-02-01,France,Europe,No,Premium,Mobile,44,3,12,37992,232740,0.696,7.3,596.6
9709,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2025-11-01,Australia,Oceania,No,Standard,Mobile,36,4,6,24445,48961,0.556,8.5,273.74
9710,SW0113,Northern Witness 113,Movie,Drama,Spanish,2025-10-28,2025-03-01,Brazil,Latin America,Yes,Premium,Mobile,103,0,1,533080,781366,0.854,6.7,9235.81
9711,SW0047,Hidden Fire,Series,Sci-Fi,English,2023-11-26,2025-12-01,Germany,Europe,No,Standard,Smart TV,36,1,6,13833,32935,0.661,6.8,153.55
9712,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2026-05-01,South Korea,Asia,No,Premium,Mobile,36,4,6,27852,72738,0.725,7.6,438.56
9713,SW0160,Silent Pulse,Movie,Drama,English,2023-11-24,2025-04-01,Brazil,Latin America,Yes,Ad-Supported,Game Console,83,0,1,38197,42730,0.809,7.7,745.09
9714,SW0092,Crimson Promise,Series,Romance,English,2025-06-17,2025-11-01,France,Europe,No,Ad-Supported,Smart TV,27,1,12,80793,336802,0.772,6.9,1537.79
9715,SW0026,Broken Signal,Series,Documentary,Spanish,2024-06-05,2025-04-01,Spain,Europe,Yes,Premium,Smart TV,43,1,9,30308,124263,0.636,6.0,474.13
9716,SW0041,Wild Crown 41,Movie,Romance,English,2024-03-03,2026-06-01,Nigeria,Africa,Yes,Standard,Mobile,102,0,1,2926,3021,0.608,6.5,35.67
9717,SW0059,Crimson Witness,Movie,Romance,English,2025-10-23,2026-01-01,France,Europe,Yes,Standard,Tablet,104,0,1,23256,21585,0.535,6.8,297.94
9718,SW0064,Broken Road,Series,Comedy,English,2025-07-17,2026-05-01,South Africa,Africa,Yes,Ad-Supported,Smart TV,47,4,7,56618,226734,0.73,6.8,1084.55
9719,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2025-05-01,United Kingdom,Europe,Yes,Standard,Web,50,4,7,34094,128776,0.648,7.4,423.48
9720,SW0034,Broken Kingdom,Series,Comedy,French,2025-08-10,2025-02-01,Spain,Europe,Yes,Ad-Supported,Web,47,2,9,155279,902958,0.825,7.6,3034.21
9721,SW0017,Second Fire,Series,Documentary,Japanese,2022-02-01,2025-09-01,Japan,Asia,No,Ad-Supported,Mobile,24,3,7,20162,37987,0.673,5.8,384.34
9722,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-10-01,Nigeria,Africa,Yes,Standard,Smart TV,99,0,1,37321,49420,0.803,8.3,431.51
9723,SW0019,Wild Echo,Series,Crime,English,2025-07-29,2025-04-01,United States,North America,No,Ad-Supported,Mobile,26,2,11,280383,846765,0.634,7.0,5428.68
9724,SW0113,Northern Witness 113,Movie,Drama,Spanish,2025-10-28,2025-11-01,United States,North America,Yes,Standard,Web,103,0,1,154076,253317,0.958,6.5,1695.84
9725,SW0026,Broken Signal,Series,Documentary,Spanish,2024-06-05,2026-02-01,Germany,Europe,Yes,Ad-Supported,Smart TV,43,1,9,22962,130082,0.878,7.4,448.91
9726,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2025-04-01,Spain,Europe,No,Standard,Smart TV,39,2,8,8673,28834,0.639,8.1,105.78
9727,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2025-03-01,Nigeria,Africa,No,Ad-Supported,Smart TV,136,0,1,41569,56538,0.6,8.1,761.29
9728,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2025-10-01,France,Europe,No,Standard,Web,39,2,8,66246,287303,0.834,8.7,793.75
9729,SW0038,Northern Promise,Movie,Thriller,English,2022-10-17,2025-09-01,Spain,Europe,Yes,Premium,Smart TV,108,0,1,4004,4718,0.655,5.8,63.98
9730,SW0022,Broken Crown 22,Movie,Thriller,German,2022-09-26,2025-12-01,Germany,Europe,Yes,Premium,Smart TV,89,0,1,19266,24243,0.848,6.6,298.35
9731,SW0056,Midnight Summer 56,Movie,Action,German,2024-12-18,2025-09-01,Mexico,Latin America,Yes,Premium,Tablet,139,0,1,103242,157474,0.658,6.6,1736.04
9732,SW0054,Golden Code 54,Series,Comedy,English,2022-08-11,2025-09-01,Canada,North America,Yes,Ad-Supported,Web,51,4,12,29353,235616,0.787,7.7,525.55
9733,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-08-01,Brazil,Latin America,Yes,Ad-Supported,Smart TV,81,0,1,104793,76382,0.54,6.5,1768.28
9734,SW0064,Broken Road,Series,Comedy,English,2025-07-17,2025-03-01,Spain,Europe,Yes,Ad-Supported,Mobile,47,4,7,127913,586849,0.837,6.6,2443.08
9735,SW0112,Silent Code,Movie, Thriller ,English,2022-12-24,2026-06-01,Australia,Oceania,No,Premium,Smart TV,123,0,1,26532,46154,0.849,8.2,425.13
9736,SW0073,Crimson Signal,Series,Action,English,2025-03-03,2025-04-01,JAPAN,Asia,Yes,Ad-Supported,Smart TV,37,3,10,51247,294396,0.932,8.0,906.61
9737,SW0085,Midnight Code,Series,Crime,German,2023-01-22,2026-03-01,Japan,Asia,Yes,Standard,Mobile,40,3,6,13662,35950,0.658,7.3,151.79
9738,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2025-05-01,United Kingdom,Europe,No,Ad-Supported,Smart TV,36,4,6,39594,109954,0.771,6.9,648.46
9739,SW0102,Hidden Pulse 102,Movie,Drama,Japanese,2023-10-10,2025-12-01,United Kingdom,Europe,Yes,Premium,Smart TV,87,0,1,34325,40607,0.816,7.9,588.79
9740,SW0163,Midnight Fire 163,Series,Animation,English,2025-10-14,2026-01-01,Nigeria,Africa,No,Standard,Mobile,55,4,9,48206,267075,0.672,7.0,533.16
9741,SW0033,Crimson Echo,Series,Action,Korean,2023-02-20,2025-10-01,United States,North America,Yes,Ad-Supported,Game Console,50,2,10,32189,257512,0.96,7.0,560.85
9742,SW0073,Crimson Signal,Series,Action,English,2025-03-03,2025-08-01,Brazil,Latin America,Yes,Premium,Mobile,37,3,10,35344,132241,0.607,7.3,528.5
9743,SW0055,Last Signal,Series,Action,Spanish,2025-11-18,2025-10-01,Brazil,Latin America,No,Standard,Smart TV,59,2,8,381764,1584041,0.527,7.1,4868.45
9744,SW0057,Broken Fire,Movie,Crime,English,2022-12-03,2025-08-01,India,Asia,Yes,Standard,Mobile,114,0,1,28539,33362,0.615,7.0,370.91
9745,SW0027,Golden Harbor,Movie,Comedy,English,2023-06-25,2025-04-01,Germany,Europe,Yes,Standard,Mobile,90,0,1,50225,62167,0.825,7.3,618.71
9746,SW0085,Midnight Code,Series,Crime,German,2023-01-22,2025-06-01,United Kingdom,Europe,Yes,Standard,Smart TV,40,3,6,37269,111162,0.746,6.6,416.1
9747,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-07-01,Mexico,Latin America,Yes,Ad-Supported,Mobile,99,0,1,41648,46065,0.67,7.1,681.53
9748,SW0101,Infinite Witness,Movie,Action,English,2024-08-09,2025-08-01,Mexico,Latin America,No,Ad-Supported,Smart TV,138,0,1,18219,29644,0.707,8.3,320.87
9749,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2025-07-01,India,Asia,Yes,Ad-Supported,Game Console,89,0,1,48387,53258,0.742,7.1,837.02
9750,SW0150,Broken Signal 150,Series,Drama,German,2025-03-01,2025-07-01,Brazil,Latin America,Yes,Standard,Web,45,2,9,345418,1702635,0.73,7.7,4219.23
9751,SW0023,Electric Fire,Movie,Romance,English,2023-02-18,2026-06-01,India,Asia,No,Ad-Supported,Smart TV,113,0,1,22436,31700,0.75,6.8,381.42
9752,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-10-01,Mexico,Latin America,Yes,Standard,Game Console,99,0,1,32324,41020,0.769,8.2,423.27
9753,SW0173,Northern Witness 173,Series,Animation,English,2022-09-17,2025-09-01,United Kingdom,Europe,No,Standard,Game Console,51,2,6,14830,56366,0.745,7.8,184.03
9754,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2025-07-01,Brazil,Latin America,No,Ad-Supported,Mobile,136,0,1,143674,218351,0.67,6.0,2683.92
9755,SW0004,Last Kingdom,Movie,Thriller,English,2024-11-13,2025-04-01,United States,North America,Yes,Premium,Smart TV,113,0,1,78053,99179,0.675,6.7,1291.36
9756,SW0171,Hidden Crown 171,Movie,Sci-Fi,German,2023-06-09,2026-03-01,South Korea,Asia,No,Standard,Smart TV,140,0,1,23348,34738,0.638,6.4,294.75
9757,SW0110,Infinite Road,Movie,Animation,Japanese,2024-06-05,2026-04-01,South Africa,Africa,Yes,Premium,Web,130,0,1,26510,40405,0.703,6.9,442.27
9758,SW0021,Midnight Echo,Movie,Documentary,Korean,2025-03-08,2026-04-01,Mexico,Latin America,Yes,Ad-Supported,Smart TV,137,0,1,47549,67344,0.62,5.1,774.64
9759,SW0135,Silent Summer,Series,Action,English,2025-07-12,2025-08-01,South Korea,Asia,Yes,Premium,Smart TV,47,4,7,280193,1248872,0.813,7.7,4246.4
9760,SW0020,Hidden Pulse,Movie,Action,English,2024-03-08,2025-06-01,Brazil,Latin America,Yes,Premium,Mobile,99,0,1,37631,56178,0.905,7.0,575.05
9761,SW0059,Crimson Witness,Movie,Romance,English,2025-10-23,2025-06-01,France,Europe,Yes,Ad-Supported,Game Console,104,0,1,201666,233647,0.668,6.6,3644.77
9762,SW0120,Hidden Witness 120,Series,Documentary,English,2025-04-30,2025-09-01,Mexico,Latin America,Yes,Ad-Supported,Mobile,40,4,12,26012,132282,0.636,5.5,441.23
9763,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2025-06-01,South Africa,Africa,Yes,Standard,Web,29,2,10,21913,76713,0.724,8.8,250.48
9764,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2026-02-01,United Kingdom,Europe,No,Premium,Smart TV,39,2,8,108303,361171,0.641,7.8,1782.12
